,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3504039,2008,6,20,5,2234.0,2150,45.0,2355,AA,1459,N461AA,71.0,65.0,52.0,50.0,44.0,ORD,DTW,235,5.0,14.0,0,N,0,0.0,0.0,20.0,0.0,30.0
3504041,2008,6,22,7,2242.0,2150,51.0,2355,AA,1459,N293AA,69.0,65.0,48.0,56.0,52.0,ORD,DTW,235,11.0,10.0,0,N,0,0.0,0.0,4.0,0.0,52.0
3504045,2008,6,26,4,2208.0,2150,53.0,2355,AA,1459,N483AA,105.0,65.0,47.0,58.0,18.0,ORD,DTW,235,8.0,50.0,0,N,0,0.0,0.0,44.0,0.0,14.0
3504046,2008,6,27,5,2217.0,2150,38.0,2355,AA,1459,N583AA,81.0,65.0,51.0,43.0,27.0,ORD,DTW,235,8.0,22.0,0,N,0,0.0,0.0,16.0,0.0,27.0
3504047,2008,6,28,6,2225.0,2150,51.0,2355,AA,1459,N480AA,86.0,65.0,42.0,56.0,35.0,ORD,DTW,235,5.0,39.0,0,N,0,26.0,0.0,26.0,0.0,4.0
3504048,2008,6,29,7,2328.0,2150,127.0,2355,AA,1459,N242AA,59.0,65.0,42.0,92.0,98.0,ORD,DTW,235,6.0,11.0,0,N,0,0.0,0.0,7.0,0.0,85.0
3504050,2008,6,1,7,2051.0,2000,2201.0,2105,AA,1459,N580AA,130.0,125.0,114.0,56.0,51.0,RDU,ORD,647,4.0,12.0,0,N,0,0.0,0.0,5.0,0.0,51.0
3504052,2008,6,3,2,2137.0,2000,2305.0,2105,AA,1459,N422AA,148.0,125.0,122.0,120.0,97.0,RDU,ORD,647,13.0,13.0,0,N,0,0.0,0.0,108.0,0.0,12.0
3504053,2008,6,4,3,2130.0,2000,2239.0,2105,AA,1459,N413AA,129.0,125.0,108.0,94.0,90.0,RDU,ORD,647,8.0,13.0,0,N,0,0.0,0.0,88.0,0.0,6.0
3504054,2008,6,5,4,2054.0,2000,2157.0,2105,AA,1459,N517AA,123.0,125.0,98.0,52.0,54.0,RDU,ORD,647,11.0,14.0,0,N,0,0.0,0.0,48.0,0.0,4.0
3504055,2008,6,6,5,2230.0,2000,2326.0,2105,AA,1459,N567AA,116.0,125.0,96.0,141.0,150.0,RDU,ORD,647,8.0,12.0,0,N,0,0.0,0.0,50.0,0.0,91.0
3504057,2008,6,9,1,2047.0,2000,2146.0,2105,AA,1459,N459AA,119.0,125.0,94.0,41.0,47.0,RDU,ORD,647,9.0,16.0,0,N,0,0.0,0.0,0.0,0.0,41.0
3504058,2008,6,10,2,2115.0,2000,2212.0,2105,AA,1459,N453AA,117.0,125.0,97.0,67.0,75.0,RDU,ORD,647,7.0,13.0,0,N,0,0.0,0.0,0.0,0.0,67.0
3504059,2008,6,11,3,2008.0,2000,2112.0,2105,AA,1459,N520AA,124.0,125.0,110.0,7.0,8.0,RDU,ORD,647,5.0,9.0,0,N,0,,,,,
3504060,2008,6,12,4,2125.0,2000,2227.0,2105,AA,1459,N4WRAA,122.0,125.0,91.0,82.0,85.0,RDU,ORD,647,20.0,11.0,0,N,0,0.0,0.0,44.0,0.0,38.0
3504061,2008,6,13,5,2140.0,2000,2232.0,2105,AA,1459,N418AA,112.0,125.0,97.0,87.0,100.0,RDU,ORD,647,4.0,11.0,0,N,0,0.0,0.0,0.0,0.0,87.0
3504062,2008,6,15,7,2046.0,2000,2155.0,2105,AA,1459,N237AA,129.0,125.0,103.0,50.0,46.0,RDU,ORD,647,6.0,20.0,0,N,0,0.0,1.0,4.0,0.0,45.0
3504063,2008,6,16,1,2013.0,2000,2128.0,2105,AA,1459,N515AA,135.0,125.0,104.0,23.0,13.0,RDU,ORD,647,5.0,26.0,0,N,0,0.0,0.0,12.0,0.0,11.0
3504066,2008,6,19,4,2019.0,2000,2112.0,2105,AA,1459,N4YBAA,113.0,125.0,98.0,7.0,19.0,RDU,ORD,647,5.0,10.0,0,N,0,,,,,
3504067,2008,6,20,5,2041.0,2000,2145.0,2105,AA,1459,N461AA,124.0,125.0,102.0,40.0,41.0,RDU,ORD,647,8.0,14.0,0,N,0,0.0,0.0,21.0,0.0,19.0
3504068,2008,6,22,7,2105.0,2000,2212.0,2105,AA,1459,N293AA,127.0,125.0,100.0,67.0,65.0,RDU,ORD,647,13.0,14.0,0,N,0,0.0,0.0,2.0,0.0,65.0
3504069,2008,6,23,1,2008.0,2000,2102.0,2105,AA,1459,N475AA,114.0,125.0,97.0,-3.0,8.0,RDU,ORD,647,6.0,11.0,0,N,0,,,,,
3504072,2008,6,26,4,2032.0,2000,2129.0,2105,AA,1459,N483AA,117.0,125.0,97.0,24.0,32.0,RDU,ORD,647,7.0,13.0,0,N,0,5.0,0.0,0.0,0.0,19.0
3504073,2008,6,27,5,2030.0,2000,2142.0,2105,AA,1459,N583AA,132.0,125.0,99.0,37.0,30.0,RDU,ORD,647,8.0,25.0,0,N,0,0.0,0.0,9.0,0.0,28.0
3504074,2008,6,29,7,2059.0,2000,2246.0,2105,AA,1459,N242AA,167.0,125.0,94.0,101.0,59.0,RDU,ORD,647,9.0,64.0,0,N,0,0.0,0.0,42.0,0.0,59.0
3504076,2008,6,1,7,1302.0,1220,1533.0,1445,AA,1460,N3CAAA,151.0,145.0,135.0,48.0,42.0,MIA,DCA,920,4.0,12.0,0,N,0,42.0,0.0,6.0,0.0,0.0
3504077,2008,6,2,1,1345.0,1220,1607.0,1445,AA,1460,N3AUAA,142.0,145.0,121.0,82.0,85.0,MIA,DCA,920,4.0,17.0,0,N,0,0.0,71.0,0.0,0.0,11.0
3504092,2008,6,17,2,1338.0,1220,1618.0,1445,AA,1460,N3ALAA,160.0,145.0,125.0,93.0,78.0,MIA,DCA,920,5.0,30.0,0,N,0,0.0,19.0,15.0,0.0,59.0
3504093,2008,6,18,3,1355.0,1220,1653.0,1445,AA,1460,N3BLAA,178.0,145.0,116.0,128.0,95.0,MIA,DCA,920,3.0,59.0,0,N,0,0.0,95.0,33.0,0.0,0.0
3504102,2008,6,27,5,1229.0,1220,1515.0,1445,AA,1460,N3DLAA,166.0,145.0,138.0,30.0,9.0,MIA,DCA,920,14.0,14.0,0,N,0,0.0,0.0,28.0,0.0,2.0
3504105,2008,6,30,1,1229.0,1220,1438.0,1445,AA,1460,N3DJAA,129.0,145.0,113.0,-7.0,9.0,MIA,DCA,920,4.0,12.0,0,N,0,,,,,
3504106,2008,6,1,7,1129.0,1050,1324.0,1225,AA,1461,N597AA,235.0,215.0,204.0,59.0,39.0,DFW,SFO,1464,5.0,26.0,0,N,0,39.0,0.0,20.0,0.0,0.0
3504112,2008,6,7,6,1059.0,1050,1245.0,1225,AA,1461,N526AA,226.0,215.0,209.0,20.0,9.0,DFW,SFO,1464,3.0,14.0,0,N,0,9.0,0.0,11.0,0.0,0.0
3504114,2008,6,9,1,1118.0,1050,1307.0,1225,AA,1461,N4YGAA,229.0,215.0,210.0,42.0,28.0,DFW,SFO,1464,5.0,14.0,0,N,0,9.0,0.0,14.0,0.0,19.0
3504117,2008,6,12,4,1232.0,1050,1411.0,1225,AA,1461,N4WJAA,219.0,215.0,200.0,106.0,102.0,DFW,SFO,1464,6.0,13.0,0,N,0,0.0,0.0,4.0,0.0,102.0
3504119,2008,6,14,6,1134.0,1050,1318.0,1225,AA,1461,N593AA,224.0,215.0,197.0,53.0,44.0,DFW,SFO,1464,12.0,15.0,0,N,0,0.0,0.0,53.0,0.0,0.0
3504120,2008,6,15,7,1101.0,1050,1239.0,1225,AA,1461,N570AA,218.0,215.0,198.0,14.0,11.0,DFW,SFO,1464,5.0,15.0,0,N,0,,,,,
3504124,2008,6,19,4,1214.0,1050,1357.0,1225,AA,1461,N4YJAA,223.0,215.0,199.0,92.0,84.0,DFW,SFO,1464,2.0,22.0,0,N,0,0.0,9.0,8.0,0.0,75.0
3504126,2008,6,21,6,1117.0,1050,1259.0,1225,AA,1461,N4XCAA,222.0,215.0,195.0,34.0,27.0,DFW,SFO,1464,6.0,21.0,0,N,0,27.0,0.0,7.0,0.0,0.0
3504127,2008,6,22,7,1103.0,1050,1240.0,1225,AA,1461,N4XRAA,217.0,215.0,195.0,15.0,13.0,DFW,SFO,1464,8.0,14.0,0,N,0,13.0,0.0,2.0,0.0,0.0
3504129,2008,6,24,2,1448.0,1050,1627.0,1225,AA,1461,N291AA,219.0,215.0,191.0,242.0,238.0,DFW,SFO,1464,16.0,12.0,0,N,0,142.0,0.0,4.0,0.0,96.0
3504130,2008,6,25,3,1133.0,1050,1341.0,1225,AA,1461,N438AA,248.0,215.0,199.0,76.0,43.0,DFW,SFO,1464,10.0,39.0,0,N,0,0.0,0.0,76.0,0.0,0.0
3504131,2008,6,26,4,1139.0,1050,1321.0,1225,AA,1461,N4YFAA,222.0,215.0,197.0,56.0,49.0,DFW,SFO,1464,2.0,23.0,0,N,0,0.0,0.0,56.0,0.0,0.0
3504132,2008,6,27,5,1155.0,1050,1318.0,1225,AA,1461,N4WPAA,203.0,215.0,183.0,53.0,65.0,DFW,SFO,1464,5.0,15.0,0,N,0,0.0,0.0,53.0,0.0,0.0
3504133,2008,6,28,6,1127.0,1050,1311.0,1225,AA,1461,N4YRAA,224.0,215.0,189.0,46.0,37.0,DFW,SFO,1464,8.0,27.0,0,N,0,0.0,0.0,46.0,0.0,0.0
3504134,2008,6,29,7,1256.0,1050,1428.0,1225,AA,1461,N4XWAA,212.0,215.0,183.0,123.0,126.0,DFW,SFO,1464,7.0,22.0,0,N,0,118.0,0.0,0.0,0.0,5.0
3504147,2008,6,12,4,956.0,815,1158.0,1000,AA,1461,N4WJAA,122.0,105.0,96.0,118.0,101.0,OMA,DFW,583,11.0,15.0,0,N,0,101.0,0.0,17.0,0.0,0.0
3504154,2008,6,19,4,903.0,815,1130.0,1000,AA,1461,N4YJAA,147.0,105.0,89.0,90.0,48.0,OMA,DFW,583,18.0,40.0,0,N,0,0.0,48.0,42.0,0.0,0.0
3504159,2008,6,24,2,1007.0,815,1151.0,1000,AA,1461,N291AA,104.0,105.0,81.0,111.0,112.0,OMA,DFW,583,12.0,11.0,0,N,0,111.0,0.0,0.0,0.0,0.0
3504165,2008,6,30,1,1755.0,815,1934.0,1000,AA,1461,N540AA,99.0,105.0,83.0,574.0,580.0,OMA,DFW,583,9.0,7.0,0,N,0,574.0,0.0,0.0,0.0,0.0
3504167,2008,6,2,1,656.0,650,955.0,945,AA,1462,N580AA,119.0,115.0,95.0,10.0,6.0,ORD,EWR,719,13.0,11.0,0,N,0,,,,,
3504175,2008,6,10,2,658.0,650,948.0,945,AA,1462,N424AA,110.0,115.0,94.0,3.0,8.0,ORD,EWR,719,5.0,11.0,0,N,0,,,,,
3504200,2008,6,5,4,852.0,820,1014.0,955,AA,1463,N556AA,82.0,95.0,68.0,19.0,32.0,BNA,ORD,409,7.0,7.0,0,N,0,19.0,0.0,0.0,0.0,0.0
3504205,2008,6,10,2,924.0,820,1101.0,955,AA,1463,N452AA,97.0,95.0,73.0,66.0,64.0,BNA,ORD,409,7.0,17.0,0,N,0,64.0,0.0,2.0,0.0,0.0
3504208,2008,6,13,5,843.0,820,1024.0,955,AA,1463,N561AA,101.0,95.0,73.0,29.0,23.0,BNA,ORD,409,6.0,22.0,0,N,0,0.0,0.0,29.0,0.0,0.0
3504223,2008,6,28,6,903.0,820,1031.0,955,AA,1463,N246AA,88.0,95.0,75.0,36.0,43.0,BNA,ORD,409,3.0,10.0,0,N,0,36.0,0.0,0.0,0.0,0.0
3504224,2008,6,29,7,1149.0,820,1322.0,955,AA,1463,N463AA,93.0,95.0,68.0,207.0,209.0,BNA,ORD,409,9.0,16.0,0,N,0,207.0,0.0,0.0,0.0,0.0
3504228,2008,6,3,2,1102.0,1040,1318.0,1210,AA,1463,N544AA,196.0,150.0,140.0,68.0,22.0,ORD,DEN,888,6.0,50.0,0,N,0,0.0,0.0,49.0,0.0,19.0
3504230,2008,6,5,4,1101.0,1040,1242.0,1210,AA,1463,N556AA,161.0,150.0,129.0,32.0,21.0,ORD,DEN,888,7.0,25.0,0,N,0,0.0,0.0,23.0,0.0,9.0
3504231,2008,6,6,5,1213.0,1040,1413.0,1210,AA,1463,N4UBAA,180.0,150.0,130.0,123.0,93.0,ORD,DEN,888,20.0,30.0,0,N,0,93.0,0.0,30.0,0.0,0.0
3504234,2008,6,9,1,1217.0,1040,1355.0,1210,AA,1463,N547AA,158.0,150.0,132.0,105.0,97.0,ORD,DEN,888,5.0,21.0,0,N,0,97.0,0.0,8.0,0.0,0.0
3504235,2008,6,10,2,1136.0,1040,1315.0,1210,AA,1463,N452AA,159.0,150.0,130.0,65.0,56.0,ORD,DEN,888,6.0,23.0,0,N,0,0.0,0.0,9.0,0.0,56.0
3504238,2008,6,13,5,1053.0,1040,1237.0,1210,AA,1463,N561AA,164.0,150.0,129.0,27.0,13.0,ORD,DEN,888,5.0,30.0,0,N,0,0.0,0.0,14.0,0.0,13.0
3504240,2008,6,15,7,1149.0,1040,1329.0,1210,AA,1463,N556AA,160.0,150.0,138.0,79.0,69.0,ORD,DEN,888,7.0,15.0,0,N,0,0.0,0.0,69.0,0.0,10.0
3504248,2008,6,23,1,1051.0,1040,1230.0,1210,AA,1463,N490AA,159.0,150.0,130.0,20.0,11.0,ORD,DEN,888,10.0,19.0,0,N,0,0.0,0.0,10.0,0.0,10.0
3504249,2008,6,24,2,1051.0,1040,1208.0,1210,AA,1463,N527AA,137.0,150.0,117.0,-2.0,11.0,ORD,DEN,888,6.0,14.0,0,N,0,,,,,
3504252,2008,6,27,5,1049.0,1040,1322.0,1210,AA,1463,N530AA,213.0,150.0,141.0,72.0,9.0,ORD,DEN,888,6.0,66.0,0,N,0,0.0,0.0,69.0,0.0,3.0
3504253,2008,6,28,6,1105.0,1040,1250.0,1210,AA,1463,N246AA,165.0,150.0,139.0,40.0,25.0,ORD,DEN,888,7.0,19.0,0,N,0,0.0,0.0,15.0,0.0,25.0
3504255,2008,6,30,1,1236.0,1040,1356.0,1210,AA,1463,N539AA,140.0,150.0,119.0,106.0,116.0,ORD,DEN,888,7.0,14.0,0,N,0,0.0,0.0,96.0,0.0,10.0
3504261,2008,6,6,5,1135.0,1120,1452.0,1355,AA,1464,N521AA,197.0,155.0,136.0,57.0,15.0,AUS,ORD,978,13.0,48.0,0,N,0,0.0,0.0,42.0,0.0,15.0
3504263,2008,6,8,7,1315.0,1120,1619.0,1355,AA,1464,N580AA,184.0,155.0,131.0,144.0,115.0,AUS,ORD,978,6.0,47.0,0,N,0,0.0,0.0,144.0,0.0,0.0
3504270,2008,6,15,7,1225.0,1120,1458.0,1355,AA,1464,N507AA,153.0,155.0,138.0,63.0,65.0,AUS,ORD,978,7.0,8.0,0,N,0,0.0,0.0,35.0,0.0,28.0
3504271,2008,6,16,1,1134.0,1120,1411.0,1355,AA,1464,N259AA,157.0,155.0,134.0,16.0,14.0,AUS,ORD,978,12.0,11.0,0,N,0,0.0,0.0,4.0,0.0,12.0
3504273,2008,6,18,3,1128.0,1120,1407.0,1355,AA,1464,N549AA,159.0,155.0,142.0,12.0,8.0,AUS,ORD,978,8.0,9.0,0,N,0,,,,,
3504280,2008,6,25,3,1130.0,1120,1409.0,1355,AA,1464,N278AA,159.0,155.0,136.0,14.0,10.0,AUS,ORD,978,7.0,16.0,0,N,0,,,,,
3504281,2008,6,26,4,1138.0,1120,1418.0,1355,AA,1464,N237AA,160.0,155.0,140.0,23.0,18.0,AUS,ORD,978,9.0,11.0,0,N,0,0.0,0.0,5.0,0.0,18.0
3504282,2008,6,27,5,1150.0,1120,1432.0,1355,AA,1464,N534AA,162.0,155.0,129.0,37.0,30.0,AUS,ORD,978,7.0,26.0,0,N,0,0.0,0.0,33.0,0.0,4.0
3504288,2008,6,3,2,1453.0,1445,1859.0,1825,AA,1464,N580AA,186.0,160.0,135.0,34.0,8.0,ORD,MCO,1005,6.0,45.0,0,N,0,0.0,0.0,26.0,0.0,8.0
3504293,2008,6,8,7,1707.0,1445,2037.0,1825,AA,1464,N580AA,150.0,160.0,131.0,132.0,142.0,ORD,MCO,1005,5.0,14.0,0,N,0,0.0,0.0,12.0,0.0,120.0
3504306,2008,6,21,6,1456.0,1445,1825.0,1825,AA,1464,N4XGAA,149.0,160.0,128.0,0.0,11.0,ORD,MCO,1005,7.0,14.0,0,N,0,,,,,
3504309,2008,6,24,2,1526.0,1445,1912.0,1825,AA,1464,N262AA,166.0,160.0,134.0,47.0,41.0,ORD,MCO,1005,5.0,27.0,0,N,0,41.0,0.0,6.0,0.0,0.0
3504310,2008,6,25,3,1454.0,1445,1829.0,1825,AA,1464,N278AA,155.0,160.0,135.0,4.0,9.0,ORD,MCO,1005,5.0,15.0,0,N,0,,,,,
3504311,2008,6,26,4,1455.0,1445,1845.0,1825,AA,1464,N237AA,170.0,160.0,139.0,20.0,10.0,ORD,MCO,1005,8.0,23.0,0,N,0,2.0,0.0,10.0,0.0,8.0
3504312,2008,6,27,5,1507.0,1445,1837.0,1825,AA,1464,N534AA,150.0,160.0,131.0,12.0,22.0,ORD,MCO,1005,6.0,13.0,0,N,0,,,,,
3504315,2008,6,30,1,1504.0,1445,1849.0,1825,AA,1464,N258AA,165.0,160.0,139.0,24.0,19.0,ORD,MCO,1005,6.0,20.0,0,N,0,0.0,0.0,24.0,0.0,0.0
3504325,2008,6,10,2,954.0,815,1056.0,915,AA,1465,N4XNAA,182.0,180.0,163.0,101.0,99.0,AUS,SNA,1209,6.0,13.0,0,N,0,99.0,0.0,2.0,0.0,0.0
3504328,2008,6,13,5,827.0,815,931.0,915,AA,1465,N568AA,184.0,180.0,162.0,16.0,12.0,AUS,SNA,1209,12.0,10.0,0,N,0,12.0,0.0,4.0,0.0,0.0
3504335,2008,6,20,5,834.0,815,931.0,915,AA,1465,N4YFAA,177.0,180.0,161.0,16.0,19.0,AUS,SNA,1209,5.0,11.0,0,N,0,16.0,0.0,0.0,0.0,0.0
3504341,2008,6,26,4,827.0,815,921.0,915,AA,1465,N4YKAA,174.0,180.0,159.0,6.0,12.0,AUS,SNA,1209,4.0,11.0,0,N,0,,,,,
3504345,2008,6,30,1,1005.0,815,1100.0,915,AA,1465,N4XVAA,175.0,180.0,161.0,105.0,110.0,AUS,SNA,1209,6.0,8.0,0,N,0,105.0,0.0,0.0,0.0,0.0
3504350,2008,6,5,4,646.0,630,1132.0,1110,AA,1466,N4YTAA,226.0,220.0,203.0,22.0,16.0,DFW,BOS,1562,10.0,13.0,0,N,0,16.0,0.0,6.0,0.0,0.0
3504353,2008,6,8,7,656.0,630,1121.0,1110,AA,1466,N4WAAA,205.0,220.0,190.0,11.0,26.0,DFW,BOS,1562,4.0,11.0,0,N,0,,,,,
3504380,2008,6,5,4,958.0,935,1045.0,1005,AA,1467,N512AA,107.0,90.0,86.0,40.0,23.0,DFW,ELP,551,3.0,18.0,0,N,0,23.0,0.0,17.0,0.0,0.0
3504383,2008,6,8,7,950.0,935,1024.0,1005,AA,1467,N432AA,94.0,90.0,81.0,19.0,15.0,DFW,ELP,551,4.0,9.0,0,N,0,12.0,0.0,4.0,0.0,3.0
3504389,2008,6,14,6,952.0,935,1026.0,1005,AA,1467,N491AA,94.0,90.0,76.0,21.0,17.0,DFW,ELP,551,4.0,14.0,0,N,0,17.0,0.0,4.0,0.0,0.0
3504391,2008,6,16,1,943.0,935,1010.0,1005,AA,1467,N486AA,87.0,90.0,74.0,5.0,8.0,DFW,ELP,551,3.0,10.0,0,N,0,,,,,
3504394,2008,6,19,4,1051.0,935,1126.0,1005,AA,1467,N446AA,95.0,90.0,74.0,81.0,76.0,DFW,ELP,551,3.0,18.0,0,N,0,0.0,24.0,5.0,0.0,52.0
3504395,2008,6,20,5,951.0,935,1043.0,1005,AA,1467,N583AA,112.0,90.0,84.0,38.0,16.0,DFW,ELP,551,8.0,20.0,0,N,0,16.0,0.0,22.0,0.0,0.0
3504403,2008,6,28,6,942.0,935,1016.0,1005,AA,1467,N511AA,94.0,90.0,73.0,11.0,7.0,DFW,ELP,551,7.0,14.0,0,N,0,,,,,
3504436,2008,6,1,7,843.0,835,1014.0,1000,AA,1468,N537AA,91.0,85.0,72.0,14.0,8.0,DFW,MEM,432,9.0,10.0,0,N,0,,,,,
3504437,2008,6,2,1,900.0,835,1036.0,1000,AA,1468,N483AA,96.0,85.0,61.0,36.0,25.0,DFW,MEM,432,3.0,32.0,0,N,0,25.0,0.0,11.0,0.0,0.0
3504440,2008,6,5,4,930.0,835,1053.0,1000,AA,1468,N486AA,83.0,85.0,67.0,53.0,55.0,DFW,MEM,432,6.0,10.0,0,N,0,5.0,0.0,0.0,0.0,48.0
3504450,2008,6,15,7,1122.0,835,1314.0,1000,AA,1468,N508AA,112.0,85.0,65.0,194.0,167.0,DFW,MEM,432,24.0,23.0,0,N,0,167.0,0.0,27.0,0.0,0.0
3504451,2008,6,16,1,849.0,835,1009.0,1000,AA,1468,N485AA,80.0,85.0,63.0,9.0,14.0,DFW,MEM,432,6.0,11.0,0,N,0,,,,,
3504456,2008,6,21,6,946.0,835,1109.0,1000,AA,1468,N520AA,83.0,85.0,60.0,69.0,71.0,DFW,MEM,432,7.0,16.0,0,N,0,0.0,0.0,0.0,0.0,69.0
3504461,2008,6,26,4,1018.0,835,1134.0,1000,AA,1468,N504AA,76.0,85.0,63.0,94.0,103.0,DFW,MEM,432,4.0,9.0,0,N,0,0.0,0.0,0.0,0.0,94.0
3504463,2008,6,28,6,905.0,835,1028.0,1000,AA,1468,N410AA,83.0,85.0,63.0,28.0,30.0,DFW,MEM,432,4.0,16.0,0,N,0,28.0,0.0,0.0,0.0,0.0
3504464,2008,6,29,7,917.0,835,1110.0,1000,AA,1468,N553AA,113.0,85.0,60.0,70.0,42.0,DFW,MEM,432,5.0,48.0,0,N,0,42.0,0.0,28.0,0.0,0.0
3504466,2008,6,1,7,1352.0,1325,2027.0,1940,AA,1472,N4YSAA,275.0,255.0,206.0,47.0,27.0,SFO,ORD,1846,32.0,37.0,0,N,0,0.0,0.0,44.0,0.0,3.0
3504467,2008,6,2,1,1612.0,1325,2214.0,1940,AA,1472,N278AA,242.0,255.0,209.0,154.0,167.0,SFO,ORD,1846,9.0,24.0,0,N,0,8.0,0.0,0.0,0.0,146.0
3504468,2008,6,3,2,1528.0,1325,2138.0,1940,AA,1472,N4XFAA,250.0,255.0,226.0,118.0,123.0,SFO,ORD,1846,8.0,16.0,0,N,0,0.0,0.0,3.0,0.0,115.0
3504469,2008,6,4,3,1343.0,1325,2039.0,1940,AA,1472,N4YBAA,296.0,255.0,252.0,59.0,18.0,SFO,ORD,1846,7.0,37.0,0,N,0,0.0,0.0,48.0,0.0,11.0
3504470,2008,6,5,4,1432.0,1325,2133.0,1940,AA,1472,N570AA,301.0,255.0,246.0,113.0,67.0,SFO,ORD,1846,8.0,47.0,0,N,0,0.0,0.0,113.0,0.0,0.0
3504471,2008,6,6,5,1624.0,1325,2211.0,1940,AA,1472,N4WKAA,227.0,255.0,199.0,151.0,179.0,SFO,ORD,1846,9.0,19.0,0,N,0,0.0,0.0,113.0,0.0,38.0
3504472,2008,6,7,6,1458.0,1325,2128.0,1940,AA,1472,N4YCAA,270.0,255.0,242.0,108.0,93.0,SFO,ORD,1846,12.0,16.0,0,N,0,0.0,0.0,18.0,0.0,90.0
3504473,2008,6,8,7,1540.0,1325,,1940,AA,1472,N4WJAA,,255.0,,,135.0,SFO,ORD,1846,,22.0,0,N,1,,,,,
3504474,2008,6,9,1,1411.0,1325,2025.0,1940,AA,1472,N599AA,254.0,255.0,220.0,45.0,46.0,SFO,ORD,1846,13.0,21.0,0,N,0,0.0,0.0,38.0,0.0,7.0
3504475,2008,6,10,2,1331.0,1325,1935.0,1940,AA,1472,N4XLAA,244.0,255.0,209.0,-5.0,6.0,SFO,ORD,1846,16.0,19.0,0,N,0,,,,,
3504476,2008,6,11,3,1439.0,1325,2100.0,1940,AA,1472,N436AA,261.0,255.0,232.0,80.0,74.0,SFO,ORD,1846,8.0,21.0,0,N,0,0.0,0.0,39.0,0.0,41.0
3504477,2008,6,12,4,1559.0,1325,2244.0,1940,AA,1472,N434AA,285.0,255.0,227.0,184.0,154.0,SFO,ORD,1846,41.0,17.0,0,N,0,0.0,0.0,121.0,0.0,63.0
3504478,2008,6,13,5,1504.0,1325,2113.0,1940,AA,1472,N4YUAA,249.0,255.0,222.0,93.0,99.0,SFO,ORD,1846,14.0,13.0,0,N,0,0.0,0.0,10.0,0.0,83.0
3504479,2008,6,14,6,1414.0,1325,2015.0,1940,AA,1472,N594AA,241.0,255.0,215.0,35.0,49.0,SFO,ORD,1846,5.0,21.0,0,N,0,35.0,0.0,0.0,0.0,0.0
3504480,2008,6,15,7,1413.0,1325,2020.0,1940,AA,1472,N4WXAA,247.0,255.0,208.0,40.0,48.0,SFO,ORD,1846,17.0,22.0,0,N,0,3.0,0.0,0.0,0.0,37.0
3504481,2008,6,16,1,1342.0,1325,1947.0,1940,AA,1472,N599AA,245.0,255.0,214.0,7.0,17.0,SFO,ORD,1846,16.0,15.0,0,N,0,,,,,
3504482,2008,6,17,2,1423.0,1325,2058.0,1940,AA,1472,N4WKAA,275.0,255.0,214.0,78.0,58.0,SFO,ORD,1846,30.0,31.0,0,N,0,0.0,0.0,78.0,0.0,0.0
3504483,2008,6,18,3,1331.0,1325,1945.0,1940,AA,1472,N4XMAA,254.0,255.0,214.0,5.0,6.0,SFO,ORD,1846,7.0,33.0,0,N,0,,,,,
3504484,2008,6,19,4,1437.0,1325,2040.0,1940,AA,1472,N4YJAA,243.0,255.0,216.0,60.0,72.0,SFO,ORD,1846,5.0,22.0,0,N,0,0.0,0.0,0.0,0.0,60.0
3504485,2008,6,20,5,1429.0,1325,2040.0,1940,AA,1472,N572AA,251.0,255.0,218.0,60.0,64.0,SFO,ORD,1846,10.0,23.0,0,N,0,0.0,0.0,60.0,0.0,0.0
3504487,2008,6,22,7,1505.0,1325,2107.0,1940,AA,1472,N566AA,242.0,255.0,219.0,87.0,100.0,SFO,ORD,1846,6.0,17.0,0,N,0,0.0,0.0,87.0,0.0,0.0
3504488,2008,6,23,1,1353.0,1325,2025.0,1940,AA,1472,N564AA,272.0,255.0,231.0,45.0,28.0,SFO,ORD,1846,10.0,31.0,0,N,0,0.0,0.0,17.0,0.0,28.0
3504489,2008,6,24,2,1429.0,1325,2043.0,1940,AA,1472,N4XDAA,254.0,255.0,227.0,63.0,64.0,SFO,ORD,1846,7.0,20.0,0,N,0,4.0,0.0,0.0,0.0,59.0
3504490,2008,6,25,3,1510.0,1325,2117.0,1940,AA,1472,N435AA,247.0,255.0,219.0,97.0,105.0,SFO,ORD,1846,13.0,15.0,0,N,0,0.0,0.0,10.0,0.0,87.0
3504491,2008,6,26,4,1532.0,1325,2134.0,1940,AA,1472,N563AA,242.0,255.0,220.0,114.0,127.0,SFO,ORD,1846,7.0,15.0,0,N,0,0.0,0.0,4.0,0.0,110.0
3504492,2008,6,27,5,1522.0,1325,2143.0,1940,AA,1472,N4WPAA,261.0,255.0,229.0,123.0,117.0,SFO,ORD,1846,13.0,19.0,0,N,0,0.0,0.0,90.0,0.0,33.0
3504493,2008,6,28,6,1347.0,1325,2044.0,1940,AA,1472,N4XUAA,297.0,255.0,231.0,64.0,22.0,SFO,ORD,1846,25.0,41.0,0,N,0,0.0,0.0,45.0,0.0,19.0
